episode,episode_reward,episode_len,epsilon,loss
539,3.0,6,0.995725000000002,0.2393105005224546
540,0.5,3,0.9957170833333353,0.20926294724146524
541,-0.5,3,0.9957091666666686,0.2745455751816432
542,1.0,6,0.995701250000002,0.1450680779914061
543,-4.0,6,0.9956933333333353,0.20760207250714302
544,-3.0,7,0.9956854166666687,0.2486815612230982
545,-0.5,3,0.995677500000002,0.25533108909924823
546,1.0,6,0.9956695833333353,0.20106504236658415
547,3.0,8,0.9956616666666687,0.17157655488699675
548,0.5,3,0.995653750000002,0.241302656630675
549,0.5,3,0.9956458333333353,0.1197008341550827
550,-1.0,4,0.9956379166666687,0.2283147070556879
551,2.0,6,0.995630000000002,0.23285710314909616
552,-2.0,5,0.9956220833333354,0.2269020140171051
553,-0.5,3,0.9956141666666687,0.26314375301202136
554,0.5,3,0.995606250000002,0.12515332798163095
555,-0.5,3,0.9955983333333354,0.28050122658411664
556,1.0,4,0.9955904166666687,0.21482335217297077
557,2.0,5,0.995582500000002,0.17217568978667258
558,1.0,5,0.9955745833333354,0.28607298731803893
559,-1.0,7,0.9955666666666687,0.18829900132758276
560,3.0,7,0.995558750000002,0.2275198580963271
561,3.0,7,0.9955508333333354,0.21569881907531194
562,-1.0,4,0.9955429166666687,0.20539746806025505
563,0.5,3,0.9955350000000021,0.18561805287996927
564,-2.0,6,0.9955270833333354,0.2365158386528492
565,-1.0,4,0.9955191666666687,0.2995934896171093
566,-1.0,5,0.9955112500000021,0.2617932021617889
567,-0.5,3,0.9955033333333354,0.353426751991113
568,1.0,5,0.9954954166666687,0.2530093178153038
569,6.0,7,0.9954875000000021,0.2819003558584622
570,-0.5,3,0.9954795833333354,0.25848032037417096
571,-2.0,5,0.9954716666666688,0.22127326279878617
572,1.0,4,0.9954637500000021,0.20266271382570267
573,-1.0,4,0.9954558333333354,0.20054622553288937
574,-0.5,3,0.9954479166666688,0.21727743869026503
575,2.0,6,0.9954400000000021,0.25234395389755565
576,1.0,4,0.9954320833333354,0.1770806796848774
577,-3.0,6,0.9954241666666688,0.25126591076453525
578,1.0,4,0.9954162500000021,0.2791515178978443
579,-1.0,6,0.9954083333333354,0.273718165854613
580,2.0,5,0.9954004166666688,0.18243843019008638
581,1.0,5,0.9953925000000021,0.21103817224502563
582,1.0,5,0.9953845833333355,0.19220346510410308
583,-0.5,3,0.9953766666666688,0.2919123371442159
584,0.5,3,0.9953687500000021,0.206412211060524
585,-3.0,8,0.9953608333333355,0.2399870427325368
586,-0.5,3,0.9953529166666688,0.2645137409369151
587,-0.5,3,0.9953450000000021,0.22147183120250702
588,-2.0,5,0.9953370833333355,0.23250675201416016
589,1.0,5,0.9953291666666688,0.1955806627869606
590,-1.0,4,0.9953212500000022,0.27161495573818684
591,0.5,3,0.9953133333333355,0.2557890514532725
